pmid,start_line,end_line
38293619.0,811328,811650
38300347.0,811652,811874
38300801.0,811876,812037
38300909.0,812039,812361
38302760.0,812363,812596
38302871.0,812598,812923
38305579.0,812925,813124
38310944.0,813126,813263
38311931.0,813265,813570
38315718.0,813572,814013
38317308.0,814015,814278
38325086.0,814280,814445
38325482.0,814447,814712
38326234.0,814714,814929
38326768.0,814931,815309
38327059.0,815311,815581
38328707.0,815583,815811
38332029.0,815813,816046
38332313.0,816048,816299
38334939.0,816301,816482
38337024.0,816484,816730
38339032.0,816732,817037
38339196.0,817039,817289
38339894.0,817291,817560
38340035.0,817562,817817
38348523.0,817819,818051
38349549.0,818053,818360
38357415.0,818362,818555
38366582.0,818557,818818
38366643.0,818820,819068
38366721.0,819070,819341
38370253.0,819343,819600
38382084.0,819602,819828
38384753.0,819830,820065
38385996.0,820067,820636
38386103.0,820638,820936
3839076.0,820938,821101
38393826.0,821103,821316
38408034.0,821318,821581
38427606.0,821583,821835
38427914.0,821837,822140
38431291.0,822142,822328
38431524.0,822330,822568
38433245.0,822570,822725
38442476.0,822727,823006
38443788.0,823008,823243
38446735.0,823245,823533
38450401.0,823535,823670
38450982.0,823672,823904
38451289.0,823906,824133
38451380.0,824135,824370
38456017.0,824372,824655
38457358.0,824657,824809
38457380.0,824811,825046
38459051.0,825048,825210
38460024.0,825212,825496
38460111.0,825498,825703
38466176.0,825705,825950
38467539.0,825952,826169
38468714.0,826171,826364
38469622.0,826366,826652
38470090.0,826654,826781
38472657.0,826783,826961
38472740.0,826963,827161
38481288.0,827163,827411
38483708.0,827413,827498
38484013.0,827500,827748
38484116.0,827750,828043
38485794.0,828045,828331
38486851.0,828333,828592
38492232.0,828594,828847
38495581.0,828849,828968
38498254.0,828970,829192
38498536.0,829194,829474
38499777.0,829476,829577
38501459.0,829579,829787
38502238.0,829789,830074
38510827.0,830076,830348
38511857.0,830350,830514
38513094.0,830516,830777
38513610.0,830779,830951
38514787.0,830953,831168
38516203.0,831170,831451
38519520.0,831453,831618
38527761.0,831620,831818
38529564.0,831820,832037
38531358.0,832039,832368
38531994.0,832370,832691
38537616.0,832693,832959
38540348.0,832961,833252
38540352.0,833254,833462
38542154.0,833464,833637
38542329.0,833639,833849
38542340.0,833851,834116
38542350.0,834118,834417
38548388.0,834419,834689
38551088.0,834691,834949
38555318.0,834951,835245
38555720.0,835247,835530
38556556.0,835532,835969
38561757.0,835971,836264
38569011.0,836266,836534
38571604.0,836536,836796
38571713.0,836798,837166
38573521.0,837168,837390
38575869.0,837392,837629
38577974.0,837631,837836
38578443.0,837838,838049
38584949.0,838051,838382
38586117.0,838384,838650
3858874.0,838652,838906
38590166.0,838908,839184
38590752.0,839186,839379
38593116.0,839381,839565
38600860.0,839567,839917
38607264.0,839919,840193
38607439.0,840195,840473
3860830.0,840475,840616
38615195.0,840618,840844
38626656.0,840846,841124
38633871.0,841126,841245
38636101.0,841247,841466
38636730.0,841468,841674
38642178.0,841676,841907
38642398.0,841909,842098
38649662.0,842100,842391
38654166.0,842393,842593
38660147.0,842595,842881
38661441.0,842883,843099
38662228.0,843101,843381
38663195.0,843383,843844
38663264.0,843846,844033
38664642.0,844035,844310
38668992.0,844312,844478
38669308.0,844480,844713
38671375.0,844715,844947
38674559.0,844949,845162
38678554.0,845164,845397
38678590.0,845399,845717
38684961.0,845719,845950
38686847.0,845952,846225
38689962.0,846227,846422
38694254.0,846424,846675
38695630.0,846677,846876
38696303.0,846878,847098
38700534.0,847100,847380
38700669.0,847382,847607
38702373.0,847609,847843
38702564.0,847845,848167
38705046.0,848169,848380
38705078.0,848382,848750
38708398.0,848752,848998
38709680.0,849000,849289
38710113.0,849291,849512
38713242.0,849514,849817
38715204.0,849819,850088
38716342.0,850090,850356
38718010.0,850358,850687
38720461.0,850689,850995
38723745.0,850997,851072
38727957.0,851074,851400
38734290.0,851402,851675
38739785.0,851677,852015
38741087.0,852017,852235
38743701.0,852237,852463
38743909.0,852465,852686
38745100.0,852688,852884
38745122.0,852886,853131
38745883.0,853133,853313
38745920.0,853315,853620
38747469.0,853622,853841
38750241.0,853843,854121
38750451.0,854123,854395
38750515.0,854397,854727
38751035.0,854729,854898
38754490.0,854900,855189
38758970.0,855191,855403
38760823.0,855405,855626
38761386.0,855628,855854
38761545.0,855856,856262
38776257.0,856264,856514
38776394.0,856516,856730
38778242.0,856732,856884
38781209.0,856886,857162
38781969.0,857164,857377
38782619.0,857379,857448
38789817.0,857450,857718
38790869.0,857720,857936
38796435.0,857938,858232
38797860.0,858234,858524
38801745.0,858526,858757
38804053.0,858759,858945
38804844.0,858947,859143
38812347.0,859145,859343
38812677.0,859345,859584
3881431.0,859586,859806
38814980.0,859808,860194
38815650.0,860196,860309
38816789.0,860311,860630
38816933.0,860632,860878
38816993.0,860880,861073
38820138.0,861075,861334
38831278.0,861336,861610
38832513.0,861612,861786
38833022.0,861788,862062
38833865.0,862064,862251
38836039.0,862253,862494
38836794.0,862496,862724
38839061.0,862726,862950
38843468.0,862952,863143
38846465.0,863145,863399
38850036.0,863401,863668
38856491.0,863670,863939
38861409.0,863941,864170
38863553.0,864172,864399
38864891.0,864401,864675
38865274.0,864677,865050
38865493.0,865052,865335
38866052.0,865337,865555
38870017.0,865557,865728
38871096.0,865730,865994
38872054.0,865996,866242
38872585.0,866244,866467
38874204.0,866469,866690
38877700.0,866692,866825
38877701.0,866827,867141
38878261.0,867143,867362
38880448.0,867364,867590
38882575.0,867592,867848
38883979.0,867850,868053
38885565.0,868055,868359
38887929.0,868361,868632
38887947.0,868634,868853
38889146.0,868855,869175
38890571.0,869177,869540
38892463.0,869542,869843
38894654.0,869845,870108
38896149.0,870110,870355
38897322.0,870357,870741
38901230.0,870743,871075
38903418.0,871077,871302
38903438.0,871304,871498
38903442.0,871500,871807
38904710.0,871809,872064
38915200.0,872066,872257
38917065.0,872259,872489
38917216.0,872491,872715
38917775.0,872717,872884
38922302.0,872886,873122
38924134.0,873124,873279
38931053.0,873281,873532
38935162.0,873534,873801
38938017.0,873803,874032
38943629.0,874034,874225
38943877.0,874227,874571
38945803.0,874573,874845
38946140.0,874847,875095
38948201.0,875097,875431
38958724.0,875433,875728
38959034.0,875730,875992
38960996.0,875994,876256
38962989.0,876258,876477
38963711.0,876479,876735
38965812.0,876737,876964
38970337.0,876966,877244
38970454.0,877246,877468
38971734.0,877470,877725
38973063.0,877727,877948
38976445.0,877950,878198
38980762.0,878200,878359
38982675.0,878361,878611
38985786.0,878613,878835
38990624.0,878837,879128
38991561.0,879130,879350
38999603.0,879352,879598
38999667.0,879600,879888
38999687.0,879890,880083
39001883.0,880085,880347
39002016.0,880349,880617
39007841.0,880619,880849
39008098.0,880851,881107
39010694.0,881109,881333
39013614.0,881335,881566
39021059.0,881568,881790
39024420.0,881792,882009
39031128.0,882011,882226
39034891.0,882228,882440
39037027.0,882442,882659
39039220.0,882661,883118
39043952.0,883120,883427
39044035.0,883429,883699
39049575.0,883701,883834
39054427.0,883836,884110
39057244.0,884112,884284
39062723.0,884286,884405
39062894.0,884407,884635
39073158.0,884637,884893
39074204.0,884895,885172
39077120.0,885174,885420
39080512.0,885422,885718
39083002.0,885720,886014
39087631.0,886016,886236
39094478.0,886238,886566
39095994.0,886568,886807
39099140.0,886809,887063
39101213.0,887065,887285
39108678.0,887287,887536
39112710.0,887538,887786
39112806.0,887788,888060
39112960.0,888062,888317
39118326.0,888319,888380
39119495.0,888382,888805
39126284.0,888807,889043
39129203.0,889045,889353
39129567.0,889355,889457
39133859.0,889459,889749
39134423.0,889751,890045
39134924.0,890047,890220
39138389.0,890222,890522
39140701.0,890524,890747
39145425.0,890749,890919
39150575.0,890921,891116
39151939.0,891118,891247
39153574.0,891249,891613
39159366.0,891615,891991
39163571.0,891993,892203
39171839.0,892205,892419
39173886.0,892421,892731
39179323.0,892733,893054
39184382.0,893056,893440
39185925.0,893442,893503
39187303.0,893505,893697
39187305.0,893699,893877
39187896.0,893879,894286
39190817.0,894288,894516
39196449.0,894518,894821
39207552.0,894823,895071
39210007.0,895073,895407
39212458.0,895409,895584
39214401.0,895586,896001
39214652.0,896003,896199
39214653.0,896201,896406
39217146.0,896408,896581
39219030.0,896583,896781
39222356.0,896783,897032
39224849.0,897034,897231
39229826.0,897233,897517
39231236.0,897519,897662
39232219.0,897664,897919
39235999.0,897921,898188
39237448.0,898190,898289
39237452.0,898291,898492
39237454.0,898494,898739
39239803.0,898741,898997
39241862.0,898999,899214
39246817.0,899216,899444
39251333.0,899446,899592
39251334.0,899594,899753
39251335.0,899755,899915
39251347.0,899917,900108
39252586.0,900110,900338
39253773.0,900340,900573
39255069.0,900575,900793
39259496.0,900795,901007
39259646.0,901009,901080
39260262.0,901082,901361
39262203.0,901363,901576
39264389.0,901578,901839
39265409.0,901841,902107
39271292.0,902109,902363
39273296.0,902365,902469
39276212.0,902471,902720
39277541.0,902722,902944
39280846.0,902946,903242
39284226.0,903244,903428
39289494.0,903430,903664
39292640.0,903666,903901
39294608.0,903903,904292
39299901.0,904294,904490
39299902.0,904492,904630
39299903.0,904632,904812
39299955.0,904814,905036
39302972.0,905038,905236
39311423.0,905238,905403
39315003.0,905405,905700
39318505.0,905702,905899
39321938.0,905901,906127
39324623.0,906129,906341
39325221.0,906343,906536
39327540.0,906538,906802
39333110.0,906804,906969
39340665.0,906971,907174
39343028.0,907176,907414
39343093.0,907416,907634
39348485.0,907636,907904
39350068.0,907906,908227
39355623.0,908229,908450
39356644.0,908452,908622
39358657.0,908624,908930
39359407.0,908932,909252
39359623.0,909254,909571
39360383.0,909573,909768
39360899.0,909770,909989
39361185.0,909991,910292
39361445.0,910294,910539
39361664.0,910541,910908
39361893.0,910910,911180
39367960.0,911182,911328
39369351.0,911330,911571
39369369.0,911573,911862
39371027.0,911864,912117
39379841.0,912119,912405
39387497.0,912407,912751
39389460.0,912753,912956
39395686.0,912958,913161
39397371.0,913163,913383
39399216.0,913385,913640
39403866.0,913642,913913
39408841.0,913915,914185
39409641.0,914187,914394
39414386.0,914396,914655
39414387.0,914657,914831
39414389.0,914833,915084
39414391.0,915086,915315
39414681.0,915317,915587
39414821.0,915589,915739
39415035.0,915741,915904
39416480.0,915906,916252
39420018.0,916254,916439
39420652.0,916441,916660
39421142.0,916662,916910
39421144.0,916912,917291
39431787.0,917293,917542
39433551.0,917544,917862
39435644.0,917864,918089
39441092.0,918091,918360
39442012.0,918362,918581
39443412.0,918583,918841
39444137.0,918843,919079
39444139.0,919081,919301
39446310.0,919303,919707
39447642.0,919709,920050
39450589.0,920052,920327
39453608.0,920329,920588
39454297.0,920590,920784
39456131.0,920786,920987
39456174.0,920989,921192
39462452.0,921194,921466
39462465.0,921468,921646
39471326.0,921648,921864
39471330.0,921866,922090
39476328.0,922092,922283
39477537.0,922285,922424
39477538.0,922426,922641
39477539.0,922643,922823
39477540.0,922825,922999
39479536.0,923001,923224
39479550.0,923226,923503
39481761.0,923505,923713
39482880.0,923715,923879
39483059.0,923881,924088
39485941.0,924090,924355
39496881.0,924357,924523
39505490.0,924525,924782
39506700.0,924784,925024
39508116.0,925026,925271
39511005.0,925273,925545
39529933.0,925547,925788
39533712.0,925790,926020
39535489.0,926022,926080
39536951.0,926082,926261
39541719.0,926263,926596
39544423.0,926598,926847
39547468.0,926849,927180
39547547.0,927182,927395
39549574.0,927397,927629
39550625.0,927631,927839
39552518.0,927841,928060
39553473.0,928062,928348
39555599.0,928350,928556
39556763.0,928558,928837
39557680.0,928839,929137
39560682.0,929139,929222
39563735.0,929224,929559
39566186.0,929561,929794
39570614.0,929796,929960
39573992.0,929962,930159
39574004.0,930161,930423
39574449.0,930425,930687
39576009.0,930689,930954
39580619.0,930956,931151
39589935.0,931153,931388
39596447.0,931390,931599
39601310.0,931601,931830
39602566.0,931832,932129
39609298.0,932131,932321
39611775.0,932323,932520
39612313.0,932522,932758
39614172.0,932760,933025
39616783.0,933027,933308
39619174.0,933310,933635
39620397.0,933637,933859
39621223.0,933861,934117
39625501.0,934119,934380
39626491.0,934382,934517
39628628.0,934519,934850
39630144.0,934852,935018
39637852.0,935020,935197
39645098.0,935199,935511
39645615.0,935513,935776
39658099.0,935778,936054
39658544.0,936056,936293
39659013.0,936295,936448
39661752.0,936450,936643
39663254.0,936645,936933
39669778.0,936935,937210
39672385.0,937212,937461
39673776.0,937463,937680
39684421.0,937682,937987
39686522.0,937989,938206
39688507.0,938208,938444
39699665.0,938446,938726
39699908.0,938728,938946
39700336.0,938948,939164
39700432.0,939166,939361
39701501.0,939363,939646
39701983.0,939648,939855
39707963.0,939857,940025
39708228.0,940027,940262
39708272.0,940264,940644
39709339.0,940646,940953
39710150.0,940955,941264
39711175.0,941266,941482
39713342.0,941484,941764
39718137.0,941766,942094
39719935.0,942096,942393
39725006.0,942395,942787
39725188.0,942789,943006
3972839.0,943008,943068
39731983.0,943070,943422
39734200.0,943424,943828
39734934.0,943830,944069
39735343.0,944071,944289
39736427.0,944291,944505
39738690.0,944507,944723
39738785.0,944725,944895
39741666.0,944897,945097
39742302.0,945099,945224
39747108.0,945226,945417
39752449.0,945419,945666
39754085.0,945668,945955
39754892.0,945957,946131
39757135.0,946133,946537
39757743.0,946539,946746
39761526.0,946748,947016
39763573.0,947018,947353
39779022.0,947355,947530
39779652.0,947532,947902
39792927.0,947904,948253
39793806.0,948255,948435
39795271.0,948437,948608
39795272.0,948610,948835
39795297.0,948837,949077
39795339.0,949079,949406
39795399.0,949408,949651
39804708.0,949653,949867
39807520.0,949869,950130
39810086.0,950132,950450
39810712.0,950452,950594
39812577.0,950596,950805
39813136.0,950807,951055
39817590.0,951057,951259
39819332.0,951261,951496
39823309.0,951498,951722
39827366.0,951724,951881
39829315.0,951883,952152
39829370.0,952154,952369
39831348.0,952371,952436
39831786.0,952438,952713
39832037.0,952715,952988
39835885.0,952990,953262
39841663.0,953264,953463
39842169.0,953465,953751
39842436.0,953753,953948
39843224.0,953950,954222
39853254.0,954224,954403
39856590.0,954405,954670
39857251.0,954672,954861
39859449.0,954863,955083
39859501.0,955085,955303
39873407.0,955305,955487
39873897.0,955489,955660
39881541.0,955662,956007
39881824.0,956009,956226
39886688.0,956228,956577
39887899.0,956579,956743
39887997.0,956745,957023
39888054.0,957025,957242
39893411.0,957244,957619
39893647.0,957621,957822
39894897.0,957824,958132
39896451.0,958134,958366
39898260.0,958368,958574
39899469.0,958576,958797
39901075.0,958799,959097
39901747.0,959099,959309
39907340.0,959311,959593
39907639.0,959595,959817
39907963.0,959819,960095
39913586.0,960097,960343
39917602.0,960345,960728
39921079.0,960730,960917
39923422.0,960919,961178
39928017.0,961180,961300
39928526.0,961302,961550
39928574.0,961552,961744
39935173.0,961746,962007
39936495.0,962009,962253
39936861.0,962255,962536
39938596.0,962538,962824
39945053.0,962826,963028
39945127.0,963030,963203
39945381.0,963205,963457
39947180.0,963459,963631
39948030.0,963633,963878
39948440.0,963880,964241
39950502.0,964243,964539
39955231.0,964541,965035
39956791.0,965037,965309
39962090.0,965311,965533
39963376.0,965535,965699
39969247.0,965701,965928
39970136.0,965930,966158
39973110.0,966160,966405
39975159.0,966407,966779
39982803.0,966781,967067
39985171.0,967069,967353
39985592.0,967355,967664
39985811.0,967666,967831
39987072.0,967833,968085
39988889.0,968087,968355
39989907.0,968357,968468
39993625.0,968470,968865
39994874.0,968867,969232
39997732.0,969234,969393
40001989.0,969395,969636
40007158.0,969638,969835
40007166.0,969837,970053
40007769.0,970055,970316
40008610.0,970318,970539
40009111.0,970541,970845
40011230.0,970847,971160
40012729.0,971162,971519
40013268.0,971521,971722
40014659.0,971724,971985
40021951.0,971987,972339
40025737.0,972341,972688
40025844.0,972690,972909
40026842.0,972911,973364
40032817.0,973366,973528
40034323.0,973530,973757
40035960.0,973759,974014
40036783.0,974016,974344
40044735.0,974346,974563
40044788.0,974565,974824
40044942.0,974826,975023
40045576.0,975025,975300
40047344.0,975302,975471
40050975.0,975473,975752
40057047.0,975754,975998
40057612.0,976000,976211
40059352.0,976213,976321
40063605.0,976323,976533
40064553.0,976535,976759
40068265.0,976761,977007
40070707.0,977009,977351
40073200.0,977353,977584
40074299.0,977586,977866
40074300.0,977868,978133
40075057.0,978135,978303
40079373.0,978305,978543
40082303.0,978545,978808
40082754.0,978810,979078
40082800.0,979080,979453
40082805.0,979455,979693
40084608.0,979695,979952
40088466.0,979954,980212
40093605.0,980214,980394
40094967.0,980396,980700
40095436.0,980702,980962
40098499.0,980964,981130
40098977.0,981132,981457
40101147.0,981459,981704
40102048.0,981706,981949
40105588.0,981951,982123
40106560.0,982125,982296
40111210.0,982298,982582
40111445.0,982584,982746
40114443.0,982748,983054
40118015.0,983056,983338
40118722.0,983340,983484
40119164.0,983486,983701
40119273.0,983703,983913
40119660.0,983915,984203
40121726.0,984205,984523
40123957.0,984525,984728
40127185.0,984730,984931
40127931.0,984933,985186
40128730.0,985188,985434
40132112.0,985436,985699
40140349.0,985701,985915
40141083.0,985917,986080
40141304.0,986082,986431
40146355.0,986433,986634
40153009.0,986636,986824
40154978.0,986826,987034
40155397.0,987036,987201
40158480.0,987203,987461
40159933.0,987463,987626
40162687.0,987628,987837
40164830.0,987839,988009
40166832.0,988011,988215
40169419.0,988217,988538
40171793.0,988540,988742
40172718.0,988744,989012
40173045.0,989014,989227
40175370.0,989229,989398
40175858.0,989400,989609
40178507.0,989611,989872
40181259.0,989874,990146
40181321.0,990148,990526
40183051.0,990528,990780
40189639.0,990782,991014
40190173.0,991016,991246
6089104.0,991248,991444
6092861.0,991446,991720
6093045.0,991722,991875
6200865.0,991877,992100
6221058.0,992102,992337
6231529.0,992339,992460
6233138.0,992462,992658
6276012.0,992660,992823
6285285.0,992825,992933
6286660.0,992935,993165
6290998.0,993167,993374
6308577.0,993376,993501
6311430.0,993503,993682
6313202.0,993684,993826
6313225.0,993828,994005
6313935.0,994007,994226
6318121.0,994228,994297
6327080.0,994299,994404
6328449.0,994406,994619
6330736.0,994621,994748
6330742.0,994750,994913
6354467.0,994915,995104
6365492.0,995106,995254
6383828.0,995256,995413
6439888.0,995415,995622
6501292.0,995624,995725
6610678.0,995727,995900
6688299.0,995902,996191
6735177.0,996193,996304
6838840.0,996306,996470
6842118.0,996472,996903
6853530.0,996905,997060
6897917.0,997062,997252
7023695.0,997254,997333
7024906.0,997335,997467
7151164.0,997469,997643
7183954.0,997645,997807
728066.0,997809,997894
728987.0,997896,998073
7295290.0,998075,998181
7407181.0,998183,998408
7418006.0,998410,998600
7476849.0,998602,998850
7476852.0,998852,999013
7476878.0,999015,999219
7480340.0,999221,999501
7480341.0,999503,999729
7482775.0,999731,999817
7489721.0,999819,1000048
7490260.0,1000050,1000257
7496402.0,1000259,1000451
7498178.0,1000453,1000647
7498777.0,1000649,1000803
7498778.0,1000805,1001020
7500952.0,1001022,1001156
7507455.0,1001158,1001416
7517039.0,1001418,1001622
7518090.0,1001624,1001895
7521796.0,1001897,1002043
7523392.0,1002045,1002287
7534554.0,1002289,1002558
7545914.0,1002560,1002790
7545915.0,1002792,1002976
7548211.0,1002978,1003209
7549486.0,1003211,1003464
7550374.0,1003466,1003680
7551585.0,1003682,1003865
7551587.0,1003867,1004108
7557382.0,1004110,1004327
7560869.0,1004329,1004446
7565590.0,1004448,1004625
7565611.0,1004627,1004784
7567449.0,1004786,1004977
7568204.0,1004979,1005177
7579165.0,1005179,1005405
7580257.0,1005407,1005542
7580311.0,1005544,1005832
7584858.0,1005834,1006000
7585943.0,1006002,1006132
7590227.0,1006134,1006363
7592606.0,1006365,1006580
7596816.0,1006582,1006800
7599214.0,1006802,1007011
7599317.0,1007013,1007221
7599527.0,1007223,1007391
7603440.0,1007393,1007533
7610044.0,1007535,1007776
7619043.0,1007778,1008030
762099.0,1008032,1008127
7624327.0,1008129,1008291
7624371.0,1008293,1008586
7632917.0,1008588,1008832
7635296.0,1008834,1008995
7638905.0,1008997,1009182
7647299.0,1009184,1009331
7647565.0,1009333,1009566
7647682.0,1009568,1009763
7659140.0,1009765,1010047
7659755.0,1010049,1010262
7662312.0,1010264,1010536
7662372.0,1010538,1010622
7664731.0,1010624,1010821
7666415.0,1010823,1011251
7670503.0,1011253,1011483
7672579.0,1011485,1011701
7672584.0,1011703,1011932
7683058.0,1011934,1012271
7683257.0,1012273,1012612
7684007.0,1012614,1012890
7693132.0,1012892,1013156
7694886.0,1013158,1013460
7696880.0,1013462,1013737
7717986.0,1013739,1013897
7720410.0,1013899,1014066
7724520.0,1014068,1014193
7724675.0,1014195,1014400
7732374.0,1014402,1014512
7732730.0,1014514,1014660
7742857.0,1014662,1014878
7744300.0,1014880,1015056
7748162.0,1015058,1015220
7750742.0,1015222,1015350
7753032.0,1015352,1015585
7753036.0,1015587,1015737
7753859.0,1015739,1015957
7757112.0,1015959,1016173
7757116.0,1016175,1016359
7758952.0,1016361,1016492
7760334.0,1016494,1016893
7760932.0,1016895,1017074
7764230.0,1017076,1017205
7764246.0,1017207,1017355
7764619.0,1017357,1017520
7766899.0,1017522,1017632
7768448.0,1017634,1017796
7770458.0,1017798,1018016
7770516.0,1018018,1018100
7770526.0,1018102,1018329
7772847.0,1018331,1018404
7773015.0,1018406,1018647
7773016.0,1018649,1018912
7773305.0,1018914,1019127
7774593.0,1019129,1019353
7789777.0,1019355,1019601
7808391.0,1019603,1019792
7808405.0,1019794,1020083
7811968.0,1020085,1020273
7811975.0,1020275,1020517
7823905.0,1020519,1020781
7824660.0,1020783,1021059
7825543.0,1021061,1021245
7827497.0,1021247,1021459
7834904.0,1021461,1021558
7838731.0,1021560,1021774
7846152.0,1021776,1021984
7846155.0,1021986,1022186
7846159.0,1022188,1022378
7846161.0,1022380,1022578
7846162.0,1022580,1022838
7846163.0,1022840,1023071
7846165.0,1023073,1023267
7851779.0,1023269,1023450
7851780.0,1023452,1023682
7851788.0,1023684,1023817
7858204.0,1023819,1023999
7858222.0,1024001,1024229
7858225.0,1024231,1024455
7858228.0,1024457,1024710
7858232.0,1024712,1024872
7859746.0,1024874,1025124
7862654.0,1025126,1025389
7865780.0,1025391,1025509
7866021.0,1025511,1025778
7866030.0,1025780,1025993
7874746.0,1025995,1026183
7881913.0,1026185,1026368
7887942.0,1026370,1026527
7892202.0,1026529,1026638
7894026.0,1026640,1026739
7894505.0,1026741,1026904
7896105.0,1026906,1027108
7898438.0,1027110,1027354
7898439.0,1027356,1027493
7901750.0,1027495,1027754
7903411.0,1027756,1027981
7904044.0,1027983,1028148
7906562.0,1028150,1028454
7907232.0,1028456,1028730
7909162.0,1028732,1028872
7911693.0,1028874,1029071
7911770.0,1029073,1029269
7914101.0,1029271,1029494
7914503.0,1029496,1029691
7916641.0,1029693,1029762
7919215.0,1029764,1029957
7919987.0,1029959,1030202
7920701.0,1030204,1030388
7920708.0,1030390,1030639
7920721.0,1030641,1030808
7922374.0,1030810,1030848
7923413.0,1030850,1031118
7925002.0,1031120,1031368
7926791.0,1031370,1031520
7926800.0,1031522,1031621
7937804.0,1031623,1031788
7938223.0,1031790,1032099
7948871.0,1032101,1032325
7948922.0,1032327,1032624
7950330.0,1032626,1032814
7950370.0,1032816,1032903
7953511.0,1032905,1032930
7957104.0,1032932,1033141
7958818.0,1033143,1033247
7958822.0,1033249,1033498
7958939.0,1033500,1033843
7963453.0,1033845,1033946
7972122.0,1033948,1034078
7972490.0,1034080,1034355
7985019.0,1034357,1034487
7988716.0,1034489,1034605
7991537.0,1034607,1034771
7991598.0,1034773,1035015
7999788.0,1035017,1035089
7999991.0,1035091,1035174
8000429.0,1035176,1035313
8001788.0,1035315,1035481
8005419.0,1035483,1035729
8005420.0,1035731,1035879
8005421.0,1035881,1036003
8005422.0,1036005,1036237
8007944.0,1036239,1036506
8012402.0,1036508,1036778
8012405.0,1036780,1036959
8012407.0,1036961,1037212
8012409.0,1037214,1037370
8013918.0,1037372,1037638
8016271.0,1037640,1037804
8018864.0,1037806,1037883
8019590.0,1037885,1038037
8026505.0,1038039,1038270
8031868.0,1038272,1038368
8039510.0,1038370,1038689
8041625.0,1038691,1038856
8041798.0,1038858,1039049
8049361.0,1039051,1039174
8049380.0,1039176,1039272
8052627.0,1039274,1039535
8054991.0,1039537,1039723
8056317.0,1039725,1039868
8058735.0,1039870,1040137
8058790.0,1040139,1040409
8058793.0,1040411,1040662
8058838.0,1040664,1040777
8061319.0,1040779,1041090
8061518.0,1041092,1041348
8061523.0,1041350,1041529
8061524.0,1041531,1041699
8065324.0,1041701,1041997
8068000.0,1041999,1042174
8068067.0,1042176,1042259
8069489.0,1042261,1042403
8075398.0,1042405,1042643
8075406.0,1042645,1042764
8076816.0,1042766,1042945
8078465.0,1042947,1043135
8078476.0,1043137,1043380
8078926.0,1043382,1043616
8081358.0,1043618,1043820
8081547.0,1043822,1044127
8085154.0,1044129,1044243
8088531.0,1044245,1044370
8090732.0,1044372,1044521
8093040.0,1044523,1044605
8093849.0,1044607,1044797
8096771.0,1044799,1045087
8098229.0,1045089,1045196
8099709.0,1045198,1045413
8100787.0,1045415,1045690
8102344.0,1045692,1045906
8102347.0,1045908,1046129
8102778.0,1046131,1046214
8103379.0,1046216,1046507
8103599.0,1046509,1046643
8106013.0,1046645,1046760
8106080.0,1046762,1046916
8106087.0,1046918,1047126
8108422.0,1047128,1047309
8111026.0,1047311,1047396
8111033.0,1047398,1047767
8114942.0,1047769,1047936
8115545.0,1047938,1048187
8117102.0,1048189,1048426
8123788.0,1048428,1048721
8124724.0,1048723,1048845
8126098.0,1048847,1049157
8135764.0,1049159,1049365
8138163.0,1049367,1049698
8138165.0,1049700,1049864
8138166.0,1049866,1050107
8138493.0,1050109,1050393
8146909.0,1050395,1050454
8148875.0,1050456,1050858
8148877.0,1050860,1051145
8148878.0,1051147,1051330
8150289.0,1051332,1051520
8159726.0,1051522,1051759
8166623.0,1051761,1051930
8179890.0,1051932,1052094
8180497.0,1052096,1052303
8181061.0,1052305,1052450
8190073.0,1052452,1052580
8190086.0,1052582,1052827
8193303.0,1052829,1053089
8193305.0,1053091,1053232
8196051.0,1053234,1053393
8197149.0,1053395,1053543
8202085.0,1053545,1053824
8202472.0,1053826,1053969
8204823.0,1053971,1054169
8204831.0,1054171,1054432
8219056.0,1054434,1054587
8219065.0,1054589,1054715
8219095.0,1054717,1054845
8220447.0,1054847,1055194
8220449.0,1055196,1055484
8220459.0,1055486,1055679
8220462.0,1055681,1055900
8220490.0,1055902,1056111
8221890.0,1056113,1056255
8223439.0,1056257,1056501
8223701.0,1056503,1056674
8224819.0,1056676,1056968
8232198.0,1056970,1057236
8232199.0,1057238,1057488
8234300.0,1057490,1057715
8235622.0,1057717,1057821
8244015.0,1057823,1057975
8246886.0,1057977,1058239
8246892.0,1058241,1058498
8251623.0,1058500,1058697
8251635.0,1058699,1058925
8252066.0,1058927,1059144
8252067.0,1059146,1059409
8252646.0,1059411,1059669
8253076.0,1059671,1059890
8260626.0,1059892,1060011
8264537.0,1060013,1060360
8265340.0,1060362,1060584
8268253.0,1060586,1060788
8270201.0,1060790,1060957
8275104.0,1060959,1061156
8276265.0,1061158,1061276
8277939.0,1061278,1061414
8278504.0,1061416,1061678
8278520.0,1061680,1061886
8278534.0,1061888,1062141
8302858.0,1062143,1062348
8305872.0,1062350,1062591
8305873.0,1062593,1062864
8307329.0,1062866,1063040
8307330.0,1063042,1063451
8312742.0,1063453,1063727
8312743.0,1063729,1063918
8313474.0,1063920,1064081
8316832.0,1064083,1064205
8325489.0,1064207,1064536
8335103.0,1064538,1064657
8336697.0,1064659,1064901
8340424.0,1064903,1065147
8348543.0,1065149,1065299
8358030.0,1065301,1065491
8358035.0,1065493,1065624
8358795.0,1065626,1065782
8367489.0,1065784,1065962
8374617.0,1065964,1066184
8375662.0,1066186,1066359
8381038.0,1066361,1066566
